-0.186165,-0.464979,0.030518,0.185296,-0.497883,-0.410303,-0.663275,-0.000504,6.049120,-3.914519,3.031285,-0.896683,0.000000
-0.186060,-0.464388,0.030503,0.185191,-0.520675,-0.378887,-0.671899,-0.000504,6.058549,-3.899410,3.042422,-0.883282,0.000000
-0.185946,-0.463747,0.030486,0.185077,-0.542858,-0.347471,-0.681132,-0.000504,6.068807,-3.883000,3.054530,-0.868722,0.000000
-0.185821,-0.463045,0.030468,0.184952,-0.564494,-0.316055,-0.690911,-0.000504,6.080044,-3.865052,3.067785,-0.852792,0.000000
-0.185684,-0.462271,0.030447,0.184815,-0.585643,-0.284639,-0.701179,-0.000504,6.092454,-3.845259,3.082415,-0.835220,0.000000
-0.185532,-0.461408,0.030424,0.184663,-0.606363,-0.253223,-0.711874,-0.000504,6.106296,-3.823212,3.098724,-0.815640,0.000000
-0.185361,-0.460435,0.030397,0.184492,-0.626720,-0.221807,-0.722933,-0.000504,6.121924,-3.798351,3.117129,-0.793556,0.000000
-0.185165,-0.459319,0.030366,0.184296,-0.646790,-0.190391,-0.734279,-0.000504,6.139845,-3.769876,3.138224,-0.768255,0.000000
-0.184937,-0.458015,0.030330,0.184068,-0.666676,-0.158976,-0.745809,-0.000504,6.160816,-3.736594,3.162897,-0.738675,0.000000
-0.184663,-0.456448,0.030287,0.183794,-0.686524,-0.127560,-0.757377,-0.000504,6.186043,-3.696601,3.192564,-0.703123,0.000000
-0.184321,-0.454486,0.030232,0.183452,-0.706576,-0.096144,-0.768741,-0.000504,6.217624,-3.646591,3.229688,-0.658654,0.000000
-0.183878,-0.451941,0.030161,0.183009,-0.726770,-0.065519,-0.779171,-0.000504,6.258653,-3.581697,3.277893,-0.600938,0.000000
-0.183413,-0.449262,0.030087,0.182545,-0.742391,-0.043626,-0.785443,-0.000504,6.301865,-3.513442,3.328637,-0.540213,0.000000
-0.182940,-0.446523,0.030010,0.182071,-0.754474,-0.028736,-0.788251,-0.000504,6.346082,-3.443695,3.380531,-0.478144,0.000000
-0.182464,-0.443764,0.029934,0.181595,-0.764090,-0.018832,-0.788539,-0.000504,6.390676,-3.373444,3.432841,-0.415609,0.000000
-0.181988,-0.440999,0.029857,0.181120,-0.772065,-0.012285,-0.787111,-0.000504,6.435398,-3.303082,3.485273,-0.352957,0.000000
-0.181514,-0.438232,0.029781,0.180645,-0.778963,-0.007956,-0.784542,-0.000504,6.480188,-3.232705,3.537758,-0.290275,0.000000
-0.181040,-0.435462,0.029705,0.180171,-0.785155,-0.005085,-0.781221,-0.000504,6.525061,-3.162285,3.590313,-0.227538,0.000000
-0.180566,-0.432686,0.029628,0.179698,-0.790883,-0.003175,-0.777402,-0.000504,6.570063,-3.091755,3.642992,-0.164684,0.000000
-0.180092,-0.429902,0.029552,0.179224,-0.796305,-0.001901,-0.773254,-0.000504,6.615243,-3.021033,3.695853,-0.101644,0.000000
-0.179618,-0.427107,0.029475,0.178750,-0.801524,-0.001050,-0.768886,-0.000504,6.660651,-2.950046,3.748953,-0.038349,0.000000
-0.179142,-0.424296,0.029399,0.178274,-0.806610,-0.000481,-0.764369,-0.000504,6.706329,-2.878725,3.802343,0.025261,0.000000
-0.178665,-0.421470,0.029321,0.177797,-0.811609,-0.000100,-0.759752,-0.000504,6.752317,-2.807013,3.856067,0.089237,0.000000
-0.178186,-0.418624,0.029244,0.177318,-0.816551,0.000155,-0.755064,-0.000504,6.798647,-2.734859,3.910163,0.153625,0.000000
-0.177705,-0.415758,0.029166,0.176837,-0.821458,0.000325,-0.750327,-0.000504,6.845346,-2.662222,3.964662,0.218462,0.000000
-0.177221,-0.412871,0.029088,0.176353,-0.826344,0.000438,-0.745554,-0.000504,6.892439,-2.589067,4.019593,0.283779,0.000000
-0.176735,-0.409961,0.029010,0.175867,-0.831219,0.000513,-0.740754,-0.000503,6.939945,-2.515364,4.074976,0.349604,0.000000
-0.176246,-0.407027,0.028931,0.175379,-0.836090,0.000563,-0.735933,-0.000503,6.987880,-2.441091,4.130832,0.415957,0.000000
-0.175755,-0.404068,0.028851,0.174888,-0.840960,0.000595,-0.731095,-0.000503,7.036259,-2.366228,4.187176,0.482856,0.000000
-0.175261,-0.401084,0.028771,0.174393,-0.845834,0.000617,-0.726243,-0.000503,7.085093,-2.290758,4.244020,0.550315,0.000000
-0.174764,-0.398074,0.028691,0.173897,-0.850712,0.000630,-0.721377,-0.000503,7.134391,-2.214671,4.301374,0.618347,0.000000
-0.174264,-0.395038,0.028610,0.173397,-0.855597,0.000638,-0.716501,-0.000503,7.184162,-2.137955,4.359248,0.686959,0.000000
-0.173761,-0.391975,0.028529,0.172894,-0.860490,0.000643,-0.711613,-0.000503,7.234410,-2.060605,4.417646,0.756159,0.000000
-0.173256,-0.388886,0.028447,0.172388,-0.865390,0.000646,-0.706715,-0.000503,7.285141,-1.982615,4.476575,0.825951,0.000000
-0.172747,-0.385769,0.028365,0.171880,-0.870299,0.000647,-0.701808,-0.000503,7.336358,-1.903982,4.536036,0.896340,0.000000
-0.172236,-0.382626,0.028282,0.171368,-0.875216,0.000647,-0.696891,-0.000503,7.388065,-1.824704,4.596034,0.967326,0.000000
-0.171721,-0.379456,0.028198,0.170854,-0.880141,0.000646,-0.691965,-0.000503,7.440262,-1.744782,4.656569,1.038911,0.000000
